latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.90391,-54.35973,322.84,1.32,1.14,2022-06-29,1401,T,36,6.1NRT,308.38,21.86,D
-11.52166,-57.14058,340.01,1.01,1,2022-06-29,1401,T,90,6.1NRT,301.52,36.87,D
-11.92011,-54.37992,327.58,1.32,1.14,2022-06-29,1401,T,37,6.1NRT,307.12,26.21,D
-11.93034,-54.38126,332.7,1.32,1.14,2022-06-29,1401,T,78,6.1NRT,307.23,37.23,D
-12.00613,-54.20575,323.61,1.35,1.15,2022-06-29,1401,T,77,6.1NRT,304.93,25.22,D
-12.01481,-54.21944,319.26,1.35,1.15,2022-06-29,1401,T,45,6.1NRT,302.48,17.95,D
-12.05241,-54.02067,320.05,1.39,1.17,2022-06-29,1401,T,51,6.1NRT,306.85,20.14,D
-11.93376,-55.04222,312.95,1.21,1.09,2022-06-29,1401,T,45,6.1NRT,302.47,8.5,D
-12.06964,-54.01654,329.91,1.4,1.17,2022-06-29,1401,T,83,6.1NRT,305.35,38.63,D
-12.0713,-54.00377,317.26,1.4,1.17,2022-06-29,1401,T,47,6.1NRT,299.71,16.44,D
-11.94209,-55.05447,326.8,1.2,1.09,2022-06-29,1401,T,81,6.1NRT,303.06,24.93,D
-11.94357,-55.04353,326.27,1.21,1.09,2022-06-29,1401,T,80,6.1NRT,301.26,24.17,D
-12.0726,-54.46791,326.13,1.31,1.13,2022-06-29,1401,T,68,6.1NRT,305,26.25,D
-12.07423,-54.45596,326.72,1.31,1.13,2022-06-29,1401,T,70,6.1NRT,304.76,26.89,D
-12.08278,-54.46926,321.74,1.31,1.13,2022-06-29,1401,T,44,6.1NRT,306.51,18.47,D
-12.08205,-54.46279,327.34,1.31,1.13,2022-06-29,1401,T,70,6.1NRT,305.23,27.05,D
-11.69869,-57.38069,313.19,1,1,2022-06-29,1401,T,31,6.1NRT,302.16,6.77,D
-11.83228,-56.5778,318.1,1.04,1.02,2022-06-29,1401,T,48,6.1NRT,307.49,10.17,D
-12.15563,-54.30059,336.61,1.34,1.15,2022-06-29,1401,T,88,6.1NRT,303.33,46.89,D
-12.15727,-54.28836,325.16,1.34,1.15,2022-06-29,1401,T,79,6.1NRT,303.44,23.69,D
-12.49079,-53.13991,335.94,1.63,1.26,2022-06-29,1401,T,88,6.1NRT,299.6,64.62,D
-12.49272,-53.1249,351.3,1.63,1.26,2022-06-29,1401,T,96,6.1NRT,302.93,121.87,D
-12.01844,-57.26876,318.38,1.01,1,2022-06-29,1401,T,46,6.1NRT,308.32,11.5,D
-12.37017,-55.04782,318.78,1.22,1.1,2022-06-29,1401,T,48,6.1NRT,304.82,14.63,D
-12.37223,-55.04278,318.62,1.22,1.1,2022-06-29,1401,T,54,6.1NRT,304.1,14.45,D
-12.07437,-57.26414,316.64,1.01,1,2022-06-29,1401,T,32,6.1NRT,305.04,9.66,D
-12.60003,-54.40396,338.44,1.34,1.15,2022-06-29,1401,T,75,6.1NRT,307.02,49.3,D
-12.60166,-54.39167,344.51,1.34,1.15,2022-06-29,1401,T,86,6.1NRT,308.03,64.92,D
-12.61198,-54.39301,327.76,1.34,1.15,2022-06-29,1401,T,44,6.1NRT,307.1,30.04,D
-12.66287,-54.17129,327.6,1.39,1.17,2022-06-29,1401,T,65,6.1NRT,303.67,31.27,D
-12.63793,-54.43384,317.16,1.33,1.14,2022-06-29,1401,T,52,6.1NRT,303.91,15.83,D
-12.63466,-54.43948,319.19,1.33,1.14,2022-06-29,1401,T,41,6.1NRT,306.45,18.56,D
-13.11715,-51.36053,331.78,2.27,1.46,2022-06-29,1401,T,85,6.1NRT,303.47,74.22,D
-12.72928,-54.49565,348.85,1.33,1.14,2022-06-29,1401,T,95,6.1NRT,307.21,82.27,D
-13.11406,-51.3666,321.8,2.27,1.46,2022-06-29,1401,T,75,6.1NRT,302.67,37.34,D
-13.11648,-51.34573,319.27,2.28,1.46,2022-06-29,1401,T,72,6.1NRT,303.09,29.87,D
-13.10947,-51.94794,322.73,2.04,1.39,2022-06-29,1401,T,76,6.1NRT,305.41,31.5,D
-13.38301,-52.58469,320.8,1.85,1.33,2022-06-29,1401,T,62,6.1NRT,303.44,26.48,D
-13.20837,-54.20316,319.12,1.4,1.17,2022-06-29,1401,T,30,6.1NRT,303.83,12.15,D
-13.2101,-54.19021,322.89,1.41,1.17,2022-06-29,1401,T,60,6.1NRT,309.57,18.84,D
-13.21499,-54.19671,320.06,1.41,1.17,2022-06-29,1401,T,32,6.1NRT,304.44,12.95,D
-13.64746,-53.84349,318.02,1.51,1.21,2022-06-29,1401,T,67,6.1NRT,304.55,18.31,D
-13.30191,-57.36417,335.94,1.01,1.01,2022-06-29,1401,T,87,6.1NRT,301.95,31.18,D
-13.30325,-57.35486,333.98,1.01,1.01,2022-06-29,1401,T,84,6.1NRT,304.44,27.61,D
-13.32132,-57.35749,316.58,1.01,1.01,2022-06-29,1401,T,22,6.1NRT,302.34,7.52,D
-14.26245,-50.97456,312.06,2.53,1.53,2022-06-29,1401,T,40,6.1NRT,301.07,20.69,D
-13.09417,-60.00152,313.55,1.1,1.05,2022-06-29,1401,T,55,6.1NRT,298.94,8.82,D
-14.08046,-53.94615,317.77,1.5,1.21,2022-06-29,1401,T,67,6.1NRT,302.58,14.36,D
-14.09134,-53.94761,318.63,1.5,1.21,2022-06-29,1401,T,69,6.1NRT,304.33,16.07,D
-14.53718,-50.52481,315.43,2.76,1.59,2022-06-29,1401,T,64,6.1NRT,302.18,24.09,D
-13.70926,-57.47375,318.75,1.01,1.01,2022-06-29,1401,T,62,6.1NRT,306.63,8.96,D
-13.96877,-55.81767,359.19,1.16,1.07,2022-06-29,1401,T,99,6.1NRT,305.08,95.72,D
-13.97022,-55.80708,319.14,1.16,1.07,2022-06-29,1401,T,70,6.1NRT,302.29,12.42,D
-14.39716,-53.33059,318.61,1.68,1.27,2022-06-29,1401,T,68,6.1NRT,300.56,23.67,D
-14.8849,-54.43845,326.49,1.43,1.18,2022-06-29,1403,T,70,6.1NRT,307.95,23.66,D
-14.60499,-56.85381,310.29,1.06,1.03,2022-06-29,1403,T,32,6.1NRT,298.26,4.57,D
-13.5845,-65.08051,315.42,2.34,1.48,2022-06-29,1403,T,73,6.1NRT,295.33,35.28,D
-15.27256,-53.81742,312.54,1.6,1.24,2022-06-29,1403,T,49,6.1NRT,298.63,13.68,D
-13.59349,-65.08823,307.04,2.34,1.48,2022-06-29,1403,T,59,6.1NRT,295.16,14.51,D
-14.99008,-56.33337,315.88,1.12,1.05,2022-06-29,1403,T,67,6.1NRT,301.07,9.68,D
-14.59618,-59.94348,311.63,1.06,1.03,2022-06-29,1403,T,57,6.1NRT,300.29,7.12,D
-14.60072,-60.02087,352.19,1.07,1.03,2022-06-29,1403,T,97,6.1NRT,301.01,69.38,D
-14.60224,-60.01102,325.9,1.07,1.03,2022-06-29,1403,T,82,6.1NRT,300.57,21.26,D
-14.60998,-60.02235,347.44,1.07,1.03,2022-06-29,1403,T,95,6.1NRT,299.01,58.65,D
-14.6115,-60.01251,347.92,1.07,1.03,2022-06-29,1403,T,95,6.1NRT,298.48,59.28,D
-14.80252,-58.87511,310.33,1.01,1,2022-06-29,1403,T,59,6.1NRT,298.07,6.21,D
-15.17418,-57.45174,323.71,1.03,1.01,2022-06-29,1403,T,66,6.1NRT,306.16,13.9,D
-15.17552,-57.44223,332.83,1.03,1.01,2022-06-29,1403,T,86,6.1NRT,306.67,25.42,D
-15.17686,-57.4327,353.24,1.03,1.01,2022-06-29,1403,T,97,6.1NRT,308.4,64.18,D
-15.18463,-57.44355,348.27,1.03,1.01,2022-06-29,1403,T,95,6.1NRT,305.73,52.41,D
-15.18597,-57.43404,362.89,1.03,1.01,2022-06-29,1403,T,100,6.1NRT,308.29,90.53,D
-14.38101,-65.63299,308.44,2.49,1.52,2022-06-29,1403,T,59,6.1NRT,294.59,20.47,D
-16.29826,-52.80503,317.04,1.96,1.37,2022-06-29,1403,T,68,6.1NRT,302.01,22.29,D
-16.30352,-52.79273,314.79,1.96,1.37,2022-06-29,1403,T,44,6.1NRT,299.61,15.28,D
-14.56032,-65.78045,306.78,2.53,1.53,2022-06-29,1403,T,50,6.1NRT,292.57,18.14,D
-15.44432,-60.76892,318.93,1.13,1.06,2022-06-29,1403,T,77,6.1NRT,300.59,15.61,D
-15.45381,-60.77044,336.92,1.13,1.06,2022-06-29,1403,T,90,6.1NRT,299.5,40.87,D
-15.63735,-60.52862,326.01,1.1,1.04,2022-06-29,1403,T,83,6.1NRT,298.56,22.43,D
-15.63893,-60.5185,320.62,1.09,1.04,2022-06-29,1403,T,78,6.1NRT,299.09,16.37,D
-15.64658,-60.59255,331.87,1.1,1.05,2022-06-29,1403,T,87,6.1NRT,299.89,30.89,D
-15.64816,-60.58243,318.44,1.1,1.05,2022-06-29,1403,T,74,6.1NRT,299.13,13.03,D
-15.71963,-60.65291,313.44,1.11,1.05,2022-06-29,1403,T,48,6.1NRT,298.78,8.46,D
-15.05214,-64.8023,306.8,2.09,1.41,2022-06-29,1403,T,61,6.1NRT,294.11,13.94,D
-15.63767,-61.80832,307.81,1.27,1.12,2022-06-29,1403,T,45,6.1NRT,296.88,7.82,D
-15.75557,-61.07222,312.73,1.15,1.07,2022-06-29,1403,T,65,6.1NRT,299.5,10.16,D
-15.86992,-60.52698,320.79,1.09,1.04,2022-06-29,1403,T,78,6.1NRT,300.57,14.68,D
-15.87147,-60.51692,340.37,1.09,1.04,2022-06-29,1403,T,91,6.1NRT,301.72,43.99,D
-16.01396,-59.88165,310.54,1.04,1.02,2022-06-29,1403,T,59,6.1NRT,299.52,6.4,D
-15.79855,-61.31863,319.85,1.19,1.08,2022-06-29,1403,T,58,6.1NRT,297.21,15.13,D
-15.75441,-61.656,322.31,1.24,1.11,2022-06-29,1403,T,80,6.1NRT,295.96,22.41,D
-15.80825,-61.32031,350.37,1.19,1.08,2022-06-29,1403,T,96,6.1NRT,299.57,72.9,D
-15.81,-61.30936,324.74,1.18,1.08,2022-06-29,1403,T,76,6.1NRT,296.45,21.32,D
-15.81796,-61.32194,328.41,1.19,1.08,2022-06-29,1403,T,84,6.1NRT,300.71,25.09,D
-15.8197,-61.31101,350.21,1.18,1.08,2022-06-29,1403,T,96,6.1NRT,301.62,71.44,D
-17.02469,-52.71627,314.39,2.04,1.39,2022-06-29,1403,T,44,6.1NRT,301.78,14.32,D
-17.03722,-52.71772,339.47,2.04,1.39,2022-06-29,1403,T,90,6.1NRT,302.06,99.82,D
-16.20387,-59.17284,312.23,1,1,2022-06-29,1403,T,66,6.1NRT,295.34,7.35,D
-16.20525,-59.16352,308.84,1,1,2022-06-29,1403,T,58,6.1NRT,295.67,5,D
-17.03871,-52.72353,332.52,2.04,1.39,2022-06-29,1403,T,85,6.1NRT,301.81,70.23,D
-17.0408,-52.70458,314.11,2.04,1.39,2022-06-29,1403,T,35,6.1NRT,300.65,14.53,D
-15.95765,-60.8371,366.07,1.12,1.05,2022-06-29,1403,T,100,6.1NRT,297.81,116.68,D
-16.1075,-59.87301,314.93,1.03,1.02,2022-06-29,1403,T,71,6.1NRT,301.73,8.94,D
-15.9671,-60.83867,350.07,1.12,1.05,2022-06-29,1403,T,96,6.1NRT,296.15,66.01,D
-15.86312,-61.68059,313.15,1.24,1.11,2022-06-29,1403,T,70,6.1NRT,297.23,11.35,D
-15.86496,-61.66908,308.61,1.24,1.1,2022-06-29,1403,T,55,6.1NRT,296.95,7.22,D
-15.93155,-61.31319,315.76,1.18,1.08,2022-06-29,1403,T,73,6.1NRT,297.57,13.68,D
-15.90984,-61.51405,318.25,1.21,1.09,2022-06-29,1403,T,46,6.1NRT,298.54,13.02,D
-15.91337,-61.49169,338.26,1.21,1.09,2022-06-29,1403,T,90,6.1NRT,299.08,44.86,D
-16.03674,-60.70233,316.7,1.1,1.05,2022-06-29,1403,T,53,6.1NRT,298.63,11.36,D
-15.92141,-61.50447,364.14,1.21,1.09,2022-06-29,1403,T,100,6.1NRT,302.47,117.84,D
-15.92317,-61.49328,358.55,1.21,1.09,2022-06-29,1403,T,99,6.1NRT,301.93,97.45,D
-15.93122,-61.50609,335.01,1.21,1.09,2022-06-29,1403,T,83,6.1NRT,301.01,36.01,D
-16.04131,-60.79783,315.04,1.11,1.05,2022-06-29,1403,T,71,6.1NRT,299.43,8.56,D
-16.05869,-60.68484,318.09,1.1,1.05,2022-06-29,1403,T,45,6.1NRT,299.85,11.97,D
-16.06026,-60.67466,318.75,1.1,1.05,2022-06-29,1403,T,69,6.1NRT,300.28,13.13,D
-15.93352,-61.5015,324.82,1.21,1.09,2022-06-29,1403,T,75,6.1NRT,300.95,21.31,D
-16.06461,-60.68183,339.65,1.1,1.05,2022-06-29,1403,T,91,6.1NRT,300.86,44.97,D
-16.06621,-60.67168,313.72,1.1,1.05,2022-06-29,1403,T,69,6.1NRT,299.29,9.38,D
-15.91588,-61.67245,313.25,1.23,1.1,2022-06-29,1403,T,68,6.1NRT,297.51,10.99,D
-15.9753,-61.3046,308.25,1.18,1.08,2022-06-29,1403,T,50,6.1NRT,297.16,7.24,D
-16.24221,-59.71503,314.64,1.02,1.01,2022-06-29,1403,T,71,6.1NRT,299.64,8,D
-16.13181,-60.74518,312.26,1.11,1.05,2022-06-29,1403,T,55,6.1NRT,297.49,8.04,D
-16.33705,-59.39162,323.78,1.01,1,2022-06-29,1403,T,80,6.1NRT,296.7,18.25,D
-16.33845,-59.38223,323.77,1.01,1,2022-06-29,1403,T,80,6.1NRT,298.11,18.31,D
-16.34608,-59.39303,334.81,1.01,1,2022-06-29,1403,T,68,6.1NRT,297.03,28.86,D
-16.34747,-59.38364,340.76,1.01,1,2022-06-29,1403,T,84,6.1NRT,297.95,38.48,D
-16.35544,-59.39093,348.88,1.01,1,2022-06-29,1403,T,95,6.1NRT,298.72,54.02,D
-16.36446,-59.39236,335.09,1.01,1,2022-06-29,1403,T,88,6.1NRT,297.8,31.01,D
-17.22937,-52.75837,312.27,2.04,1.39,2022-06-29,1403,T,56,6.1NRT,301.46,14.45,D
-15.99972,-61.78746,327.55,1.25,1.11,2022-06-29,1403,T,82,6.1NRT,297.56,27.99,D
-16.00161,-61.77584,328.48,1.25,1.11,2022-06-29,1403,T,81,6.1NRT,297.73,29.08,D
-16.37067,-59.41255,350.23,1.01,1,2022-06-29,1403,T,96,6.1NRT,296.28,60,D
-16.37207,-59.40318,323.46,1.01,1,2022-06-29,1403,T,65,6.1NRT,295.09,17.02,D
-16.00968,-61.78913,338.26,1.25,1.11,2022-06-29,1403,T,84,6.1NRT,297.13,46.6,D
-16.01156,-61.77748,327.74,1.25,1.11,2022-06-29,1403,T,34,6.1NRT,298.2,25.81,D
-16.02271,-61.70845,327,1.24,1.1,2022-06-29,1403,T,83,6.1NRT,295.34,30.77,D
-16.02456,-61.69698,320.95,1.23,1.1,2022-06-29,1403,T,78,6.1NRT,294.92,21.85,D
-15.98555,-62.00164,317.41,1.29,1.13,2022-06-29,1403,T,65,6.1NRT,296.3,15.39,D
-16.02337,-61.76757,382.15,1.24,1.11,2022-06-29,1403,T,100,6.1NRT,303.92,212.91,D
-16.08639,-61.37389,316.51,1.18,1.08,2022-06-29,1403,T,53,6.1NRT,301.69,12.59,D
-15.99564,-62.00331,362.22,1.29,1.13,2022-06-29,1403,T,100,6.1NRT,301.01,125.09,D
-15.99755,-61.99151,347.89,1.28,1.12,2022-06-29,1403,T,95,6.1NRT,299.97,74.26,D
-15.99947,-61.9796,329.1,1.28,1.12,2022-06-29,1403,T,73,6.1NRT,298.25,29.88,D
-16.03516,-61.75769,344.77,1.24,1.11,2022-06-29,1403,T,73,6.1NRT,300.96,59.04,D
-16.03699,-61.74627,339.62,1.24,1.11,2022-06-29,1403,T,90,6.1NRT,298.59,50.37,D
-16.00574,-62.00492,323.32,1.29,1.13,2022-06-29,1403,T,80,6.1NRT,297.78,22.7,D
-16.00763,-61.99315,381.64,1.28,1.12,2022-06-29,1403,T,100,6.1NRT,304.33,222.85,D
-16.00953,-61.98133,404.17,1.28,1.12,2022-06-29,1403,T,100,6.1NRT,308.76,391.89,D
-16.03769,-61.80564,328.17,1.25,1.11,2022-06-29,1403,T,20,6.1NRT,297.31,27.39,D
-16.01772,-61.99476,351.28,1.28,1.12,2022-06-29,1403,T,96,6.1NRT,300.38,85.37,D
-16.01961,-61.98296,360.06,1.28,1.12,2022-06-29,1403,T,100,6.1NRT,299.54,116.64,D
-16.02151,-61.97111,308.72,1.28,1.12,2022-06-29,1403,T,11,6.1NRT,295.19,5.35,D
-16.03466,-61.88881,308.55,1.26,1.12,2022-06-29,1403,T,49,6.1NRT,297.51,6.77,D
-16.04766,-61.80729,337.54,1.25,1.11,2022-06-29,1403,T,90,6.1NRT,299.54,47.86,D
-16.05319,-61.77253,343.87,1.24,1.11,2022-06-29,1403,T,65,6.1NRT,303.15,58.42,D
-16.03908,-61.92567,324.77,1.27,1.12,2022-06-29,1403,T,79,6.1NRT,297.73,26.02,D
-16.06312,-61.77426,339.94,1.24,1.11,2022-06-29,1403,T,91,6.1NRT,297.92,52.8,D
-15.52934,-65.08299,301.75,2.15,1.42,2022-06-29,1403,T,17,6.1NRT,291.07,9.05,D
-16.04538,-61.95087,313.87,1.28,1.12,2022-06-29,1403,T,30,6.1NRT,295.54,10.87,D
-16.04726,-61.93903,337.35,1.27,1.12,2022-06-29,1403,T,90,6.1NRT,299.21,49.07,D
-16.04911,-61.92736,328.42,1.27,1.12,2022-06-29,1403,T,67,6.1NRT,297.39,31.04,D
-16.04554,-61.94541,327.88,1.27,1.12,2022-06-29,1403,T,41,6.1NRT,297.81,29.03,D
-16.04748,-61.93364,334.48,1.27,1.12,2022-06-29,1403,T,88,6.1NRT,300.33,43.37,D
-16.0494,-61.92199,320.5,1.27,1.12,2022-06-29,1403,T,76,6.1NRT,296.08,21.11,D
-16.75674,-57.23293,311.94,1.07,1.03,2022-06-29,1403,T,68,6.1NRT,295.02,9.29,D
-16.10822,-61.62428,315.5,1.22,1.1,2022-06-29,1403,T,68,6.1NRT,299.98,11.16,D
-16.12997,-61.48985,313.03,1.2,1.09,2022-06-29,1403,T,62,6.1NRT,298.35,9.88,D
-16.13177,-61.47867,312.71,1.2,1.09,2022-06-29,1403,T,56,6.1NRT,297.11,9.89,D
-15.52818,-65.08984,305.82,2.15,1.42,2022-06-29,1403,T,57,6.1NRT,291.49,17.67,D
-16.0618,-61.97223,312.4,1.28,1.12,2022-06-29,1403,T,68,6.1NRT,298.93,11.54,D
-16.06373,-61.96039,311.34,1.28,1.12,2022-06-29,1403,T,67,6.1NRT,297.09,10.82,D
-16.17974,-61.87787,324.86,1.26,1.11,2022-06-29,1403,T,82,6.1NRT,296.79,28.2,D
-16.18973,-61.8795,326.85,1.26,1.11,2022-06-29,1403,T,84,6.1NRT,295.35,30.35,D
-16.40357,-60.65155,304.71,1.09,1.04,2022-06-29,1403,T,36,6.1NRT,293.71,4.45,D
-15.8633,-64.19839,332.35,1.82,1.32,2022-06-29,1403,T,88,6.1NRT,292.81,68.71,D
-15.86612,-64.18161,334.52,1.81,1.32,2022-06-29,1403,T,89,6.1NRT,294.07,75.83,D
-15.86,-64.18755,328.96,1.81,1.32,2022-06-29,1403,T,86,6.1NRT,293.45,58.85,D
-15.8718,-64.18968,323.53,1.81,1.32,2022-06-29,1403,T,82,6.1NRT,293.39,46.02,D
-15.87472,-64.17291,317.47,1.81,1.32,2022-06-29,1403,T,77,6.1NRT,292.97,31.67,D
-15.91578,-64.14604,305.06,1.8,1.31,2022-06-29,1403,T,57,6.1NRT,294.36,9.81,D
-16.35824,-61.52929,310.48,1.2,1.09,2022-06-29,1403,T,63,6.1NRT,297.44,5.37,D
-16.35999,-61.51824,316.16,1.2,1.09,2022-06-29,1403,T,74,6.1NRT,297.97,11.11,D
-16.38752,-61.60907,312.22,1.21,1.09,2022-06-29,1403,T,64,6.1NRT,294.35,10.44,D
-16.38933,-61.59787,327.54,1.21,1.09,2022-06-29,1403,T,84,6.1NRT,296.28,29.26,D
-16.4063,-61.55496,313.53,1.2,1.09,2022-06-29,1403,T,66,6.1NRT,297.44,10.27,D
-16.50715,-60.92227,307.04,1.12,1.05,2022-06-29,1403,T,57,6.1NRT,296.58,5.17,D
-16.35837,-62.04118,320.94,1.28,1.12,2022-06-29,1403,T,79,6.1NRT,296.1,22.62,D
-16.36025,-62.02951,317.07,1.28,1.12,2022-06-29,1403,T,76,6.1NRT,297.95,16.86,D
-16.4409,-61.52653,309,1.19,1.09,2022-06-29,1403,T,61,6.1NRT,295.66,7.86,D
-16.44266,-61.51545,310.23,1.19,1.09,2022-06-29,1403,T,65,6.1NRT,294.23,9.26,D
-16.34331,-62.19864,307.21,1.31,1.13,2022-06-29,1403,T,45,6.1NRT,296.55,7.59,D
-16.34529,-62.18638,311.07,1.3,1.13,2022-06-29,1403,T,68,6.1NRT,298.42,11.28,D
-16.42338,-62.14458,308.97,1.29,1.13,2022-06-29,1403,T,65,6.1NRT,293.92,10.39,D
-16.6797,-60.53011,310.84,1.07,1.03,2022-06-29,1403,T,33,6.1NRT,295.47,7.14,D
-16.76716,-60.68427,310.02,1.09,1.04,2022-06-29,1403,T,67,6.1NRT,295.16,7.46,D
-16.21004,-64.18404,308.35,1.79,1.31,2022-06-29,1403,T,64,6.1NRT,291.74,16.29,D
-17.7591,-53.74025,325.83,1.75,1.3,2022-06-29,1403,T,68,6.1NRT,302.82,40.4,D
-17.7546,-53.74613,320.18,1.75,1.3,2022-06-29,1403,T,72,6.1NRT,301.37,29.38,D
-17.75647,-53.72992,315.89,1.76,1.3,2022-06-29,1403,T,57,6.1NRT,301.43,20.41,D
-16.84513,-60.65212,337.19,1.08,1.04,2022-06-29,1403,T,90,6.1NRT,299.99,39.42,D
-16.84669,-60.64207,344.74,1.08,1.04,2022-06-29,1403,T,94,6.1NRT,303.33,53.91,D
-16.77904,-61.13686,305.03,1.13,1.06,2022-06-29,1403,T,56,6.1NRT,293.89,5.26,D
-16.42706,-63.37224,326.72,1.55,1.23,2022-06-29,1403,T,75,6.1NRT,292.78,45.13,D
-16.42946,-63.35788,308.49,1.55,1.23,2022-06-29,1403,T,65,6.1NRT,292.29,13.96,D
-16.81276,-61.0458,308.87,1.12,1.06,2022-06-29,1403,T,66,6.1NRT,293.28,8.66,D
-16.82222,-61.04736,304.14,1.12,1.06,2022-06-29,1403,T,20,6.1NRT,293.57,4.45,D
-16.96516,-60.7194,306.79,1.08,1.04,2022-06-29,1403,T,61,6.1NRT,294.39,6.07,D
-18.1108,-52.764,315.92,2.09,1.41,2022-06-29,1403,T,67,6.1NRT,299.31,24.99,D
-17.19408,-60.18175,307.4,1.04,1.02,2022-06-29,1403,T,62,6.1NRT,295.68,6.42,D
-17.06382,-61.92083,313.08,1.23,1.1,2022-06-29,1403,T,54,6.1NRT,297.59,10.51,D
-17.06567,-61.91534,313.27,1.23,1.1,2022-06-29,1403,T,53,6.1NRT,297.69,10.63,D
-17.2142,-61.69262,308.15,1.19,1.09,2022-06-29,1403,T,54,6.1NRT,295.88,4.71,D
-17.30353,-61.13381,305.58,1.12,1.05,2022-06-29,1403,T,50,6.1NRT,294.13,5.87,D
-17.35919,-61.02591,305,1.1,1.05,2022-06-29,1403,T,47,6.1NRT,294.29,5.41,D
-17.50142,-60.33657,310.37,1.04,1.02,2022-06-29,1403,T,63,6.1NRT,293.95,7.51,D
-17.51058,-60.33808,311.14,1.04,1.02,2022-06-29,1403,T,67,6.1NRT,293.63,8.3,D
-17.07292,-63.37077,309.72,1.51,1.21,2022-06-29,1403,T,63,6.1NRT,293.08,11.68,D
-17.07527,-63.35671,309.7,1.51,1.21,2022-06-29,1403,T,63,6.1NRT,293.08,11.92,D
-17.52173,-60.57176,312.99,1.06,1.03,2022-06-29,1403,T,47,6.1NRT,295.21,7.87,D
-17.57022,-60.37786,308.7,1.05,1.02,2022-06-29,1403,T,43,6.1NRT,295.09,5.02,D
-17.57171,-60.36808,324.28,1.04,1.02,2022-06-29,1403,T,82,6.1NRT,295.84,19.85,D
-17.61325,-60.39139,308.31,1.05,1.02,2022-06-29,1403,T,40,6.1NRT,295.98,4.97,D
-17.65038,-60.62578,336.77,1.06,1.03,2022-06-29,1403,T,89,6.1NRT,297.45,38.82,D
-17.65193,-60.61585,308.38,1.06,1.03,2022-06-29,1403,T,39,6.1NRT,296.49,5.82,D
-17.78774,-59.72726,308.37,1.01,1,2022-06-29,1403,T,51,6.1NRT,293.8,6.17,D
-17.78916,-59.71781,309.04,1.01,1,2022-06-29,1403,T,40,6.1NRT,296.12,6.12,D
-17.65962,-60.6273,339.03,1.06,1.03,2022-06-29,1403,T,91,6.1NRT,296.44,42.51,D
-17.15632,-64.03957,309.92,1.68,1.27,2022-06-29,1403,T,64,6.1NRT,291.82,15.74,D
-17.15895,-64.02402,307.27,1.67,1.27,2022-06-29,1403,T,51,6.1NRT,292.72,11.91,D
-17.18645,-63.9244,307.09,1.64,1.26,2022-06-29,1403,T,0,6.1NRT,292.03,8.38,D
-17.64619,-61.23791,304.61,1.12,1.05,2022-06-29,1403,T,20,6.1NRT,293.59,3.85,D
-17.73748,-60.77996,332.04,1.07,1.03,2022-06-29,1403,T,87,6.1NRT,298.14,30.28,D
-17.73904,-60.76992,317.18,1.07,1.03,2022-06-29,1403,T,75,6.1NRT,297.31,12.56,D
-17.69663,-62.06854,317.09,1.23,1.1,2022-06-29,1403,T,75,6.1NRT,297.77,15.31,D
-17.69851,-62.05708,330.37,1.23,1.1,2022-06-29,1403,T,86,6.1NRT,299.42,35.35,D
-18.10718,-59.62312,316.97,1.01,1,2022-06-29,1403,T,76,6.1NRT,294.04,12.67,D
-18.10858,-59.61368,321.25,1.01,1,2022-06-29,1403,T,80,6.1NRT,294.52,16.7,D
-17.79729,-61.69405,309.28,1.17,1.08,2022-06-29,1403,T,58,6.1NRT,295.25,7.05,D
-18.14754,-59.47518,306.78,1,1,2022-06-29,1403,T,52,6.1NRT,290.85,5.37,D
-17.78393,-61.96641,313.68,1.21,1.09,2022-06-29,1403,T,70,6.1NRT,298.04,11.17,D
-17.78573,-61.95509,325.7,1.21,1.09,2022-06-29,1403,T,82,6.1NRT,298.59,26.35,D
-18.74237,-55.58948,311.83,1.35,1.15,2022-06-29,1403,T,63,6.1NRT,299.1,9.1,D
-18.1376,-60.39438,314.57,1.04,1.02,2022-06-29,1403,T,74,6.1NRT,295.57,10.7,D
-19.10914,-54.0551,309.7,1.74,1.29,2022-06-29,1403,T,54,6.1NRT,297.06,12.7,D
-18.01084,-62.33996,308.63,1.26,1.11,2022-06-29,1403,T,59,6.1NRT,295.4,5.99,D
-18.05847,-62.29992,320.62,1.25,1.11,2022-06-29,1403,T,80,6.1NRT,293.84,21.1,D
-18.06038,-62.2882,308.4,1.25,1.11,2022-06-29,1403,T,65,6.1NRT,292.21,7.1,D
-18.10014,-62.5459,306.17,1.29,1.13,2022-06-29,1403,T,50,6.1NRT,294.98,6.87,D
-18.07153,-62.91088,312.87,1.36,1.15,2022-06-29,1403,T,73,6.1NRT,295.1,11.82,D
-18.07362,-62.89818,316.43,1.36,1.15,2022-06-29,1403,T,76,6.1NRT,295.16,16.86,D
-18.10881,-63.17702,307.11,1.41,1.18,2022-06-29,1403,T,63,6.1NRT,294.01,6.53,D
-18.11499,-63.20506,306.42,1.42,1.18,2022-06-29,1403,T,39,6.1NRT,293.68,7.44,D
-18.11301,-64.56631,304.52,1.76,1.3,2022-06-29,1403,T,30,6.1NRT,293.07,6.83,D
-19.75957,-53.34853,307.67,2,1.38,2022-06-29,1403,T,47,6.1NRT,296.48,10.95,D
