latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-5.66497,27.79991,328.18,0.57,0.69,2022-06-29,1049,N,nominal,2.0NRT,294.47,6.65,D
-5.66572,27.79433,353.92,0.57,0.69,2022-06-29,1049,N,nominal,2.0NRT,294.14,9.75,D
-5.78658,26.88964,328.99,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,293.89,9.59,D
-5.78739,26.88352,343.21,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,294.42,9.59,D
-5.849,26.41808,335.78,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.49,7.04,D
-5.26685,30.66992,328.25,0.36,0.58,2022-06-29,1049,N,nominal,2.0NRT,295.65,3.11,D
-5.65782,27.80421,331.11,0.57,0.69,2022-06-29,1049,N,nominal,2.0NRT,293.53,6.65,D
-5.78055,26.88264,337.28,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,292.37,9.59,D
-5.51077,28.84884,332.79,0.49,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.34,2.43,D
-5.83408,26.42282,330.92,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.86,8.44,D
-5.47895,28.94868,367,0.48,0.65,2022-06-29,1049,N,high,2.0NRT,296.8,8.23,D
-5.4552,29.12533,339.84,0.46,0.64,2022-06-29,1049,N,nominal,2.0NRT,292.19,3.72,D
-5.32227,30.02283,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,295.71,6.57,D
-5.32176,30.02664,333.15,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,295.45,6.57,D
-5.4946,28.73984,339.1,0.49,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.51,9.63,D
-5.49518,28.73546,332.32,0.49,0.65,2022-06-29,1049,N,nominal,2.0NRT,293.31,3.59,D
-5.71815,27.04195,327.65,0.65,0.73,2022-06-29,1049,N,nominal,2.0NRT,290.87,4.55,D
-5.78941,26.43698,333.16,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.93,8.85,D
-5.78239,26.43612,337.9,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.22,8.85,D
-5.45729,29.1278,334.8,0.46,0.64,2022-06-29,1049,N,nominal,2.0NRT,291.93,5.68,D
-5.4823,28.95182,337.18,0.48,0.64,2022-06-29,1049,N,nominal,2.0NRT,295.19,5.15,D
-5.83609,26.42426,338.01,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.43,8.72,D
-5.32358,30.02402,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,297.36,11.9,D
-5.47697,28.94638,341.59,0.48,0.64,2022-06-29,1049,N,nominal,2.0NRT,295.96,8.88,D
-5.49405,28.73813,346.59,0.49,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.84,6.67,D
-5.71616,27.04203,333.31,0.65,0.73,2022-06-29,1049,N,nominal,2.0NRT,291.05,7.16,D
-5.43348,29.03944,367,0.47,0.64,2022-06-29,1049,N,high,2.0NRT,296.91,11.05,D
-4.82268,33.31684,342.16,0.47,0.48,2022-06-29,1049,N,nominal,2.0NRT,303.23,4.94,D
-5.43285,29.04393,341.71,0.47,0.64,2022-06-29,1049,N,nominal,2.0NRT,293.5,11.05,D
-5.51112,28.4819,336.75,0.51,0.66,2022-06-29,1049,N,nominal,2.0NRT,293.41,5.07,D
-5.67771,27.22329,367,0.63,0.72,2022-06-29,1049,N,high,2.0NRT,292.34,14.73,D
-5.78426,26.43775,345.97,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.12,11.42,D
-5.52371,28.29928,367,0.53,0.67,2022-06-29,1049,N,high,2.0NRT,299.3,29.34,D
-5.69021,27.08115,367,0.64,0.72,2022-06-29,1049,N,high,2.0NRT,292.36,14.12,D
-5.52437,28.2945,350.82,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,297.29,29.34,D
-5.53864,28.19079,329.34,0.54,0.68,2022-06-29,1049,N,nominal,2.0NRT,294.05,5.36,D
-5.54071,28.17576,338.69,0.54,0.68,2022-06-29,1049,N,nominal,2.0NRT,294.06,10.5,D
-5.5414,28.17074,340,0.54,0.68,2022-06-29,1049,N,nominal,2.0NRT,293.52,6.45,D
-5.53511,28.16983,367,0.54,0.68,2022-06-29,1049,N,high,2.0NRT,296.68,38.84,D
-5.68428,27.07425,367,0.64,0.72,2022-06-29,1049,N,high,2.0NRT,293.1,17.42,D
-5.53581,28.16477,339.38,0.54,0.68,2022-06-29,1049,N,nominal,2.0NRT,296.31,38.84,D
-5.68347,27.0802,339.13,0.64,0.72,2022-06-29,1049,N,nominal,2.0NRT,291.84,17.42,D
-5.15434,30.8664,344.97,0.35,0.57,2022-06-29,1049,N,nominal,2.0NRT,297.04,4.78,D
-5.68369,26.97636,345.24,0.65,0.73,2022-06-29,1049,N,nominal,2.0NRT,295.19,12.89,D
-5.6769,26.97549,353.97,0.65,0.73,2022-06-29,1049,N,nominal,2.0NRT,292.36,12.89,D
-5.42303,28.76034,329.41,0.49,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.34,2.64,D
-4.75742,33.42808,333.17,0.46,0.47,2022-06-29,1049,N,nominal,2.0NRT,302.02,0.95,D
-5.44035,28.44731,347.2,0.52,0.66,2022-06-29,1049,N,nominal,2.0NRT,294.46,9.01,D
-5.43417,28.44646,329.55,0.52,0.66,2022-06-29,1049,N,nominal,2.0NRT,293.94,4.3,D
-5.43485,28.44135,333.62,0.52,0.67,2022-06-29,1049,N,nominal,2.0NRT,292.42,4.3,D
-5.10557,30.83208,335.02,0.35,0.57,2022-06-29,1049,N,nominal,2.0NRT,298.85,2.93,D
-5.10522,30.83389,336.5,0.35,0.57,2022-06-29,1049,N,nominal,2.0NRT,299.58,3.36,D
-5.44057,28.44904,341.63,0.51,0.66,2022-06-29,1049,N,nominal,2.0NRT,294.66,5.81,D
-5.44133,28.44361,329.55,0.52,0.66,2022-06-29,1049,N,nominal,2.0NRT,293.2,5.81,D
-5.43514,28.44288,344.77,0.52,0.66,2022-06-29,1049,N,nominal,2.0NRT,294.23,5.81,D
-5.32943,28.88889,328.44,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,295.23,1.87,D
-5.56196,27.14388,367,0.63,0.72,2022-06-29,1049,N,high,2.0NRT,294.84,20.68,D
-5.32095,28.90606,332.87,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.45,4.61,D
-5.36759,28.56787,343.26,0.5,0.66,2022-06-29,1049,N,nominal,2.0NRT,295.25,6.75,D
-5.56267,27.13864,350.68,0.63,0.72,2022-06-29,1049,N,nominal,2.0NRT,293.55,20.68,D
-5.57246,27.06621,336.48,0.64,0.72,2022-06-29,1049,N,nominal,2.0NRT,292.74,5.92,D
-5.43725,27.91758,332.92,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,291.85,9.76,D
-5.43158,27.91137,367,0.56,0.69,2022-06-29,1049,N,high,2.0NRT,293.53,16.66,D
-5.43012,27.92219,354.27,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,292.36,9.76,D
-5.43085,27.91679,343.43,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,291.19,9.76,D
-5.43231,27.90599,352.74,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,292.42,16.66,D
-5.57072,26.87351,328.33,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,291.8,5.1,D
-5.38311,28.2227,367,0.53,0.67,2022-06-29,1049,N,high,2.0NRT,294.01,15.4,D
-5.65075,26.2156,367,0.73,0.76,2022-06-29,1049,N,high,2.0NRT,294.91,22.29,D
-5.38377,28.2178,352.24,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,289.11,15.4,D
-5.42588,27.90541,333.92,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,291.96,5.44,D
-5.64987,26.22231,330.56,0.73,0.76,2022-06-29,1049,N,nominal,2.0NRT,295.09,21.55,D
-5.65781,26.16191,330.36,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.02,13.53,D
-5.37683,28.22194,333.68,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,292.81,15.4,D
-5.3775,28.21702,339.07,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,291.47,15.4,D
-5.65168,26.15346,345.51,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.09,13.53,D
-5.65262,26.1463,352.5,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.32,13.06,D
-5.15077,29.84209,336.01,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,291.43,4.13,D
-5.64643,26.13823,330.11,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.58,15.82,D
-5.12514,29.98777,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,302.5,26.47,D
-5.6393,26.13738,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,294.82,15.82,D
-5.11957,29.98699,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,298.45,17.36,D
-5.62587,26.18506,367,0.73,0.76,2022-06-29,1049,N,high,2.0NRT,294.71,27.52,D
-5.11906,29.99076,329.76,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,295.6,17.36,D
-5.12008,29.98325,334.16,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,294.89,11.71,D
-5.62676,26.17818,353.88,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.37,27.52,D
-5.63218,26.13646,334.19,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.71,10.38,D
-5.6331,26.12932,336.02,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.32,8.14,D
-5.10155,30.07777,345.76,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.8,4.72,D
-5.25947,28.90959,331.28,0.48,0.64,2022-06-29,1049,N,nominal,2.0NRT,297.53,5.32,D
-5.26005,28.90526,337.03,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,297.68,6.9,D
-5.10689,29.99687,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,304.73,13.85,D
-5.10791,29.98931,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,299.9,17.81,D
-5.10842,29.98558,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,303.05,17.81,D
-5.43048,27.57417,367,0.59,0.7,2022-06-29,1049,N,high,2.0NRT,292.39,8.64,D
-5.10639,30.00056,331.96,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.77,17.7,D
-5.1074,29.9931,355.88,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,301.04,13.85,D
-5.10892,29.9819,357.37,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,298.91,19.86,D
-5.49752,27.06262,352.8,0.64,0.72,2022-06-29,1049,N,nominal,2.0NRT,293.39,11.86,D
-5.10132,29.99611,330.54,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,300.1,13.85,D
-5.10184,29.99232,339.11,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,300.3,13.85,D
-5.10235,29.98851,346.93,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.26,17.81,D
-5.36565,28.3223,333.2,0.52,0.67,2022-06-29,1049,N,nominal,2.0NRT,294.66,5.16,D
-5.37961,28.22405,346.56,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,293.5,30.5,D
-5.38031,28.2191,349.44,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,298.35,30.5,D
-5.57036,26.87115,349.16,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,293.14,11.38,D
-5.12084,29.99032,345.39,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,296.73,29.72,D
-5.12138,29.98655,352.05,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,307.68,29.72,D
-5.65377,26.22112,342.44,0.73,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.33,10.3,D
-4.90548,31.43957,336.69,0.63,0.54,2022-06-29,1049,N,nominal,2.0NRT,299.18,4.82,D
-5.10268,30.07714,348.78,0.39,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.84,5.03,D
-5.64666,26.22036,327.15,0.73,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.74,10.08,D
-5.64758,26.21369,353.48,0.73,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.94,10.08,D
-5.65502,26.15979,341.91,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.68,19.45,D
-5.65603,26.15248,351.16,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.33,13.93,D
-5.10862,29.99641,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,304.33,23.37,D
-5.1097,29.9889,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,299.65,21.97,D
-5.11023,29.98521,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,302.65,21.97,D
-5.11075,29.98154,367,0.4,0.6,2022-06-29,1049,N,high,2.0NRT,296.96,15.84,D
-4.90044,31.4389,332.61,0.63,0.54,2022-06-29,1049,N,nominal,2.0NRT,299.39,4.82,D
-5.10809,30.00011,339.92,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,296.85,16.14,D
-5.10916,29.99266,357.12,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,298.86,23.37,D
-5.6499,26.14435,345.95,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.33,13.93,D
-5.10304,29.99576,329.04,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,301.9,5.96,D
-5.10359,29.99195,338.11,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,301.48,5.96,D
-5.10413,29.98813,353.69,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.7,5.34,D
-5.10466,29.98443,338.1,0.4,0.6,2022-06-29,1049,N,nominal,2.0NRT,295.21,5.34,D
-5.25803,28.90578,331.35,0.48,0.64,2022-06-29,1049,N,nominal,2.0NRT,297.75,4.67,D
-5.64375,26.13638,355.9,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.26,12.29,D
-5.62996,26.18421,367,0.73,0.76,2022-06-29,1049,N,high,2.0NRT,295.21,21.84,D
-5.05434,30.29714,340.12,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,298.74,3.52,D
-5.3428,28.25918,327.21,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,295.16,2.24,D
-5.63662,26.13553,339.71,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.72,12.29,D
-5.62289,26.18306,367,0.73,0.76,2022-06-29,1049,N,high,2.0NRT,293.33,33.21,D
-5.43205,27.57174,332.71,0.59,0.7,2022-06-29,1049,N,nominal,2.0NRT,291.14,9.52,D
-5.50251,27.06171,331.18,0.64,0.72,2022-06-29,1049,N,nominal,2.0NRT,293.48,6.21,D
-5.60453,26.31766,330.7,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.48,7.03,D
-5.62949,26.13462,340.24,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.17,8.76,D
-5.00251,30.58307,333.11,0.36,0.58,2022-06-29,1049,N,nominal,2.0NRT,298.39,3.47,D
-5.33164,28.24794,338.9,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,295.15,6.18,D
-5.49596,27.05946,342.24,0.64,0.72,2022-06-29,1049,N,nominal,2.0NRT,292.93,6.21,D
-5.04258,30.26262,367,0.38,0.59,2022-06-29,1049,N,high,2.0NRT,302.61,41.29,D
-5.32671,28.23757,367,0.53,0.67,2022-06-29,1049,N,high,2.0NRT,298.24,19.86,D
-5.04158,30.26962,341.78,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,298.24,26.51,D
-5.04208,30.26612,356.22,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,308.35,41.29,D
-5.04307,30.25912,334.95,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,295.71,8.54,D
-5.32537,28.24724,331.92,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,295.62,14.97,D
-5.32737,28.23283,355.38,0.53,0.67,2022-06-29,1049,N,nominal,2.0NRT,295.47,19.86,D
-5.40153,27.69682,334.18,0.58,0.7,2022-06-29,1049,N,nominal,2.0NRT,289.55,4.49,D
-5.3551,27.98607,333.22,0.55,0.68,2022-06-29,1049,N,nominal,2.0NRT,290.88,3.82,D
-5.44819,27.30861,355.13,0.61,0.71,2022-06-29,1049,N,nominal,2.0NRT,291.51,10.18,D
-5.03165,30.26118,367,0.38,0.59,2022-06-29,1049,N,high,2.0NRT,297.12,7.78,D
-5.08966,29.849,342.82,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,296.78,4.16,D
-5.42181,27.45235,352.27,0.6,0.71,2022-06-29,1049,N,nominal,2.0NRT,291.53,9.3,D
-5.0773,29.85554,367,0.41,0.61,2022-06-29,1049,N,high,2.0NRT,297.45,12.71,D
-5.07674,29.85954,346.59,0.41,0.6,2022-06-29,1049,N,nominal,2.0NRT,297.37,16.5,D
-5.34647,27.90717,333.01,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,287.67,10.99,D
-5.34576,27.91238,357.21,0.56,0.69,2022-06-29,1049,N,low,2.0NRT,288.71,23.32,D
-5.48361,26.84573,350.24,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,293.15,9.53,D
-5.48443,26.83957,330.86,0.66,0.73,2022-06-29,1049,N,nominal,2.0NRT,292.31,9.53,D
-5.23112,28.65754,336.58,0.5,0.65,2022-06-29,1049,N,nominal,2.0NRT,294.71,4.09,D
-5.40152,27.40441,344.3,0.6,0.71,2022-06-29,1049,N,nominal,2.0NRT,292.99,5.37,D
-5.55836,26.1247,336.78,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.89,11.69,D
-5.55926,26.11787,331.06,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.63,11.69,D
-5.55212,26.11708,345.96,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,295.8,11.69,D
-5.55302,26.11023,351.31,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.58,17.76,D
-4.91705,30.76789,367,0.35,0.57,2022-06-29,1049,N,high,2.0NRT,301.14,24.04,D
-4.91749,30.76471,356.44,0.35,0.57,2022-06-29,1049,N,nominal,2.0NRT,308.01,24.04,D
-4.91793,30.76153,352.36,0.35,0.57,2022-06-29,1049,N,nominal,2.0NRT,297.53,14.09,D
-5.545,26.11615,353.22,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,295.47,24.6,D
-5.5459,26.10923,356.77,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.21,35.03,D
-5.5468,26.10235,350.63,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,296.09,35.03,D
-5.53879,26.1082,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,295.76,35.03,D
-5.53968,26.10135,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,292.9,35.03,D
-5.53789,26.11508,334.38,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,291.93,24.6,D
-5.50248,26.33106,331.6,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,295.25,17.5,D
-5.50333,26.32451,355.41,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,296.42,11.92,D
-5.50419,26.31791,347.4,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.36,11.92,D
-5.29181,27.87844,341.58,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,292.62,5.99,D
-5.4972,26.31663,337.07,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.58,11.92,D
-5.56197,26.12415,328.73,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.83,4.73,D
-4.58392,32.90104,335.41,0.5,0.49,2022-06-29,1049,N,nominal,2.0NRT,303.02,2.73,D
-5.55389,26.13019,335.53,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.52,23,D
-5.55577,26.11658,354.49,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,295.16,17.11,D
-5.55672,26.10971,328.89,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.86,17.11,D
-5.54959,26.10883,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,295.17,17.11,D
-5.55054,26.10197,351.85,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,293.83,21.17,D
-5.54153,26.11475,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,294.34,35.16,D
-5.54248,26.10784,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,294.2,35.16,D
-5.54342,26.101,354.67,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,294.13,32.67,D
-5.53536,26.10687,367,0.74,0.76,2022-06-29,1049,N,high,2.0NRT,294.67,35.16,D
-5.28974,27.8808,338.99,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,294.09,4.47,D
-5.29047,27.8756,328.97,0.56,0.69,2022-06-29,1049,N,nominal,2.0NRT,292.38,4.47,D
-5.5047,26.33032,340.19,0.71,0.75,2022-06-29,1049,N,nominal,2.0NRT,295.34,12.43,D
-5.5056,26.32374,356.21,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,295.68,12.43,D
-5.50651,26.31713,327.83,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.51,7.47,D
-5.53629,26.10003,350.42,0.74,0.76,2022-06-29,1049,N,nominal,2.0NRT,292.34,32.67,D
-5.4995,26.31602,351.76,0.72,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.88,11.62,D
-4.89917,30.55836,367,0.36,0.58,2022-06-29,1049,N,high,2.0NRT,302.78,11.05,D
-4.99849,29.86106,367,0.41,0.6,2022-06-29,1049,N,high,2.0NRT,296.93,6.95,D
-4.89869,30.56174,334.68,0.36,0.58,2022-06-29,1049,N,nominal,2.0NRT,301.07,8.75,D
-5.00786,29.79503,338.23,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,295.77,5.85,D
-4.99287,29.86042,331.68,0.41,0.6,2022-06-29,1049,N,nominal,2.0NRT,294.69,2.61,D
-4.99821,29.78207,341.16,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,296.52,6.26,D
-5.33565,27.35873,330.51,0.61,0.71,2022-06-29,1049,N,nominal,2.0NRT,293.64,3.53,D
-5.31525,27.45855,367,0.6,0.7,2022-06-29,1049,N,high,2.0NRT,295.04,12.62,D
-5.31449,27.46404,335.9,0.6,0.7,2022-06-29,1049,N,nominal,2.0NRT,292.97,12.62,D
-5.32904,27.35789,328.85,0.61,0.71,2022-06-29,1049,N,nominal,2.0NRT,293.74,4.52,D
-5.5435,25.72199,367,0.79,0.78,2022-06-29,1049,N,high,2.0NRT,295.16,27.28,D
-5.30869,27.45765,348.53,0.6,0.7,2022-06-29,1049,N,nominal,2.0NRT,292.04,12.62,D
-5.43058,26.56123,336.68,0.69,0.74,2022-06-29,1049,N,nominal,2.0NRT,292.08,9.88,D
-5.43502,26.52844,335.43,0.69,0.74,2022-06-29,1049,N,nominal,2.0NRT,291.46,10.08,D
-5.43588,26.52202,340.98,0.69,0.74,2022-06-29,1049,N,nominal,2.0NRT,294.36,16.09,D
-5.43676,26.51556,353.93,0.69,0.75,2022-06-29,1049,N,nominal,2.0NRT,294,16.09,D
-5.43764,26.50906,347.26,0.69,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.17,15.11,D
-5.44031,26.48925,332.41,0.7,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.66,8.59,D
-5.5492,25.67935,335.25,0.79,0.78,2022-06-29,1049,N,nominal,2.0NRT,294.74,6.2,D
-5.14781,28.58174,330.47,0.5,0.66,2022-06-29,1049,N,nominal,2.0NRT,291.73,2.02,D
-5.43157,26.50158,355.07,0.7,0.75,2022-06-29,1049,N,nominal,2.0NRT,294.47,18.71,D
-5.43245,26.49503,327.98,0.7,0.75,2022-06-29,1049,N,nominal,2.0NRT,293.82,8.99,D
-5.54096,25.68544,337.96,0.79,0.78,2022-06-29,1049,N,nominal,2.0NRT,294.83,17,D
-4.97564,29.77922,328.87,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,292.68,1.61,D
-4.97001,29.77843,339.27,0.41,0.61,2022-06-29,1049,N,nominal,2.0NRT,295.49,4.71,D
-5.29582,27.40476,354.28,0.6,0.71,2022-06-29,1049,N,nominal,2.0NRT,294.74,12.87,D
-5.29658,27.39915,355.51,0.6,0.71,2022-06-29,1049,N,nominal,2.0NRT,293.9,12.87,D
-4.90408,30.2114,338.07,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,301.81,4.42,D
-5.10249,28.77639,331.91,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,293.07,3.08,D
-4.71512,31.52173,333.05,0.62,0.54,2022-06-29,1049,N,nominal,2.0NRT,301.19,6.73,D
-4.71592,31.51603,340.89,0.62,0.54,2022-06-29,1049,N,nominal,2.0NRT,299.4,6.73,D
-4.89862,30.21062,334.6,0.38,0.59,2022-06-29,1049,N,nominal,2.0NRT,300.6,5.75,D
-5.09649,28.77539,340.32,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,295.05,10.79,D
-5.0971,28.77098,332.7,0.48,0.65,2022-06-29,1049,N,nominal,2.0NRT,293.61,5.3,D
-4.71094,31.51533,342.29,0.62,0.54,2022-06-29,1049,N,nominal,2.0NRT,299.17,6.73,D
-4.81813,30.67214,328.62,0.36,0.57,2022-06-29,1049,N,low,2.0NRT,298.77,2.67,D
-4.81418,30.66169,367,0.36,0.57,2022-06-29,1049,N,high,2.0NRT,301.27,6.11,D
-4.81374,30.66491,351.98,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,301.28,8.75,D
-4.80846,30.66405,341.2,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,298.89,8.75,D
-4.80891,30.6608,337.38,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,296.42,6.11,D
-5.26619,27.2744,331.24,0.61,0.71,2022-06-29,1049,N,nominal,2.0NRT,291.93,5.37,D
-4.80318,30.66318,367,0.36,0.57,2022-06-29,1049,N,high,2.0NRT,301.28,10.54,D
-5.12344,28.29946,367,0.52,0.67,2022-06-29,1049,N,high,2.0NRT,296.07,21.92,D
-4.80273,30.66645,338.05,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,300.02,10.54,D
-5.12405,28.29484,352.53,0.52,0.67,2022-06-29,1049,N,nominal,2.0NRT,292.24,12.89,D
-4.79701,30.66883,340.37,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,299.3,4.88,D
-5.25292,27.27269,336.92,0.61,0.71,2022-06-29,1049,N,nominal,2.0NRT,292.99,4.69,D
-4.8158,30.66395,367,0.36,0.57,2022-06-29,1049,N,high,2.0NRT,301.19,6.87,D
-4.81486,30.67036,333.26,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,301.04,5.3,D
-4.81533,30.66716,329.99,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,301.1,6.87,D
-4.81052,30.6631,355,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,300.03,6.87,D
-4.81099,30.65987,344.54,0.36,0.57,2022-06-29,1049,N,nominal,2.0NRT,297.25,8.68,D
-4.80477,30.66549,367,0.36,0.57,2022-06-29,1049,N,high,2.0NRT,301.95,7.65,D
-4.80525,30.66224,367,0.36,0.57,2022-06-29,1049,N,high,2.0NRT,298.36,7.65,D
